No,Year,Month,Day,Minutes,Seconds,Largest Magnitude
728,2023,2,9,32,38.1,3.9
729,2023,2,9,27,17.1,3.5
730,2023,2,9,25,28.4,3.7
731,2023,2,9,19,5.6,4.6
732,2023,2,9,16,1.0,3.7
733,2023,2,9,46,53.6,4.6
734,2023,2,9,41,15.7,3.6
735,2023,2,9,30,27.4,3.8
736,2023,2,9,20,30.7,4.0
737,2023,2,9,13,27.7,3.5
738,2023,2,9,55,36.1,3.5
739,2023,2,9,57,5.6,3.9
740,2023,2,9,42,7.2,4.1
741,2023,2,9,18,16.6,5.0
742,2023,2,9,9,45.9,3.5
743,2023,2,9,7,11.2,4.2
744,2023,2,9,3,2.1,3.9
745,2023,2,9,49,48.2,4.1
746,2023,2,9,45,10.6,4.3
747,2023,2,9,37,4.5,3.9
748,2023,2,9,37,33.1,4.1
749,2023,2,9,24,25.5,4.1
750,2023,2,9,2,54.5,4.0
751,2023,2,9,2,28.2,3.8
752,2023,2,9,51,35.8,3.8
753,2023,2,9,47,46.7,3.5
754,2023,2,9,34,42.1,4.1
755,2023,2,9,18,20.0,4.0
756,2023,2,9,15,34.1,3.5
757,2023,2,9,4,56.8,3.8
758,2023,2,9,52,17.1,4.1
759,2023,2,9,46,6.5,3.5
760,2023,2,9,34,18.8,3.5
761,2023,2,9,26,4.2,3.9
762,2023,2,9,24,52.2,3.9
763,2023,2,9,55,19.0,3.9
764,2023,2,9,2,12.6,3.5
765,2023,2,9,44,17.9,4.5
766,2023,2,9,38,13.1,4.5
767,2023,2,9,21,44.8,3.7
768,2023,2,9,51,27.6,3.6
769,2023,2,9,32,14.4,4.2
770,2023,2,9,18,2.6,3.7
771,2023,2,9,5,27.1,3.5
772,2023,2,8,47,10.3,3.5
773,2023,2,8,39,59.8,3.8
774,2023,2,8,27,29.8,3.5
775,2023,2,8,26,28.9,3.5
776,2023,2,8,25,14.7,3.8
777,2023,2,8,15,39.5,3.5
778,2023,2,8,14,29.1,3.6
779,2023,2,8,36,48.2,4.1
780,2023,2,8,32,47.4,3.5
781,2023,2,8,6,3.1,3.6
782,2023,2,8,57,57.1,3.6
783,2023,2,8,12,4.6,4.0
784,2023,2,8,7,2.8,3.6
785,2023,2,8,48,11.4,4.1
786,2023,2,8,5,17.3,4.0
787,2023,2,8,51,9.7,3.8
788,2023,2,8,40,24.2,3.8
789,2023,2,8,35,10.7,4.1
790,2023,2,8,6,51.0,3.9
791,2023,2,8,57,20.3,4.5
792,2023,2,8,6,37.8,3.6
793,2023,2,8,59,20.1,3.6
794,2023,2,8,55,39.8,4.2
795,2023,2,8,26,7.5,3.9
796,2023,2,8,10,35.8,3.7
797,2023,2,8,54,33.2,3.7
798,2023,2,8,54,2.5,3.6
799,2023,2,8,49,57.1,4.3
800,2023,2,8,46,21.3,3.9
801,2023,2,8,12,29.6,3.9
802,2023,2,8,11,25.3,3.5
803,2023,2,8,4,41.6,4.2
804,2023,2,8,2,5.5,3.5
805,2023,2,8,55,50.2,4.3
806,2023,2,8,42,21.0,4.3
807,2023,2,8,20,25.6,5.0
808,2023,2,8,9,40.6,3.7
809,2023,2,8,4,55.5,4.0
810,2023,2,8,56,52.7,3.5
811,2023,2,8,31,28.0,4.1
812,2023,2,8,29,28.8,3.8
813,2023,2,8,22,45.4,3.8
814,2023,2,8,14,15.1,3.5
815,2023,2,8,38,0.4,3.6
816,2023,2,8,11,54.1,3.9
817,2023,2,8,57,22.0,3.7
818,2023,2,8,52,5.7,3.5
819,2023,2,8,44,50.1,3.5
820,2023,2,8,37,19.6,3.9
821,2023,2,8,23,59.0,4.8
822,2023,2,8,19,49.1,3.5
823,2023,2,8,11,52.1,5.5
824,2023,2,8,0,17.8,4.3
825,2023,2,8,34,0.7,3.6
826,2023,2,8,31,46.0,3.5
827,2023,2,8,26,23.0,4.4
828,2023,2,8,52,11.0,3.9
829,2023,2,8,34,35.4,3.5
830,2023,2,8,13,6.3,4.2
831,2023,2,8,6,40.1,3.6
832,2023,2,8,45,33.3,4.1
833,2023,2,8,14,53.9,3.6
834,2023,2,8,14,9.7,3.6
835,2023,2,8,3,3.7,3.7
836,2023,2,8,48,30.4,5.3
837,2023,2,8,41,17.8,3.6
838,2023,2,8,28,25.7,4.0
839,2023,2,8,23,45.2,3.9
840,2023,2,8,20,44.1,3.8
841,2023,2,8,19,5.4,3.8
842,2023,2,8,15,7.7,3.9
843,2023,2,8,9,32.8,3.9
844,2023,2,8,8,57.0,4.6
845,2023,2,8,8,33.1,4.2
846,2023,2,8,5,42.6,3.6
847,2023,2,8,52,35.2,4.4
848,2023,2,8,58,7.3,3.8
849,2023,2,8,47,17.3,3.6
850,2023,2,8,43,3.8,4.1
851,2023,2,8,39,42.5,4.1
852,2023,2,8,20,25.4,3.8
853,2023,2,8,1,1.8,4.1
854,2023,2,8,55,56.7,3.6
855,2023,2,8,29,51.0,3.9
856,2023,2,8,25,12.0,4.4
857,2023,2,8,21,15.8,3.7
858,2023,2,8,42,7.7,3.5
859,2023,2,8,36,36.9,3.7
860,2023,2,8,21,18.6,4.0
861,2023,2,8,19,51.7,3.7
862,2023,2,8,3,54.7,3.6
863,2023,2,8,48,50.2,3.9
864,2023,2,8,43,27.9,3.9
865,2023,2,8,22,40.4,3.8
866,2023,2,8,22,35.7,4.1
867,2023,2,8,11,55.0,3.9
868,2023,2,7,40,0.3,3.5
869,2023,2,7,38,29.2,3.9
870,2023,2,7,30,5.7,3.5
871,2023,2,7,25,19.8,3.7
872,2023,2,7,20,16.5,3.6
873,2023,2,7,13,2.6,4.2
874,2023,2,7,8,1.2,3.7
875,2023,2,7,47,48.5,3.7
876,2023,2,7,45,26.6,3.9
877,2023,2,7,32,48.9,3.9
878,2023,2,7,30,43.8,3.5
879,2023,2,7,24,19.7,3.5
880,2023,2,7,20,1.1,3.7
881,2023,2,7,19,19.5,3.8
882,2023,2,7,18,50.3,3.8
883,2023,2,7,11,3.0,3.8
884,2023,2,7,7,54.2,3.9
885,2023,2,7,58,53.9,3.5
886,2023,2,7,53,35.9,3.7
887,2023,2,7,41,47.9,3.6
888,2023,2,7,40,50.6,3.7
889,2023,2,7,35,47.7,3.5
890,2023,2,7,24,33.1,3.7
891,2023,2,7,21,25.9,4.9
892,2023,2,7,4,51.9,3.8
893,2023,2,7,0,36.9,3.9
894,2023,2,7,42,45.5,3.8
895,2023,2,7,40,32.4,3.6
896,2023,2,7,39,34.0,3.5
897,2023,2,7,32,22.2,3.5
898,2023,2,7,30,27.8,4.2
899,2023,2,7,24,35.0,3.8
900,2023,2,7,9,50.7,3.6
901,2023,2,7,57,12.3,3.5
902,2023,2,7,54,21.7,4.7
903,2023,2,7,33,46.1,3.9
904,2023,2,7,24,28.1,3.9
905,2023,2,7,13,47.7,4.5
906,2023,2,7,8,23.6,4.3
907,2023,2,7,43,10.4,3.6
908,2023,2,7,14,5.9,3.6
909,2023,2,7,12,25.1,3.6
910,2023,2,7,9,59.3,5.2
911,2023,2,7,53,49.7,4.1
912,2023,2,7,52,39.5,3.6
913,2023,2,7,46,56.6,4.0
914,2023,2,7,42,39.4,3.6
915,2023,2,7,40,41.0,3.6
916,2023,2,7,37,58.1,4.0
917,2023,2,7,17,9.8,3.5
918,2023,2,7,2,54.6,3.5
919,2023,2,7,54,30.1,4.1
920,2023,2,7,51,56.8,3.5
921,2023,2,7,49,12.5,3.8
922,2023,2,7,30,40.6,4.0
923,2023,2,7,7,36.7,3.6
924,2023,2,7,7,0.5,3.7
925,2023,2,7,4,25.4,3.6
926,2023,2,7,59,48.3,3.7
927,2023,2,7,50,20.8,3.8
928,2023,2,7,48,52.9,5.0
929,2023,2,7,31,28.3,5.0
930,2023,2,7,23,50.3,4.0
931,2023,2,7,34,46.3,3.8
932,2023,2,7,23,16.2,4.1
933,2023,2,7,56,1.2,4.0
934,2023,2,7,42,32.6,3.5
935,2023,2,7,36,42.8,4.5
936,2023,2,7,35,48.5,3.5
937,2023,2,7,34,10.0,4.1
938,2023,2,7,25,56.5,3.5
939,2023,2,7,1,40.9,3.6
940,2023,2,7,53,11.8,3.9
941,2023,2,7,43,41.8,3.7
942,2023,2,7,41,33.6,4.0
943,2023,2,7,27,13.6,3.6
944,2023,2,7,24,35.7,3.5
945,2023,2,7,16,2.9,3.5
946,2023,2,7,13,14.8,3.5
947,2023,2,7,7,2.8,4.5
948,2023,2,7,55,19.1,4.0
949,2023,2,7,49,51.4,3.7
950,2023,2,7,47,36.7,3.5
951,2023,2,7,38,52.9,3.5
952,2023,2,7,32,10.7,3.6
953,2023,2,7,26,43.2,3.9
954,2023,2,7,24,35.9,3.7
955,2023,2,7,20,11.3,3.6
956,2023,2,7,1,11.9,4.1
957,2023,2,7,56,29.6,4.4
958,2023,2,7,44,50.9,3.5
959,2023,2,7,41,44.8,3.9
960,2023,2,7,37,23.7,4.1
961,2023,2,7,27,30.9,4.7
962,2023,2,7,18,12.9,5.4
963,2023,2,7,15,1.4,3.6
964,2023,2,7,7,17.2,3.9
965,2023,2,7,5,35.3,3.6
966,2023,2,7,3,16.2,3.9
967,2023,2,7,53,30.6,3.8
968,2023,2,7,40,3.7,3.5
969,2023,2,7,20,51.9,3.6
970,2023,2,7,9,52.7,3.5
971,2023,2,7,43,25.9,3.7
972,2023,2,7,31,31.9,4.0
973,2023,2,7,25,45.4,4.4
974,2023,2,7,20,27.9,3.5
975,2023,2,7,18,8.1,3.9
976,2023,2,7,13,13.8,3.8
977,2023,2,7,11,17.6,3.5
978,2023,2,7,8,50.1,3.5
979,2023,2,7,54,24.2,4.0
980,2023,2,7,45,5.1,3.8
981,2023,2,7,26,34.9,4.5
982,2023,2,7,11,12.7,5.5
983,2023,2,7,48,51.2,4.7
984,2023,2,7,46,55.8,3.7
985,2023,2,7,40,52.2,4.6
986,2023,2,7,35,57.6,3.5
987,2023,2,7,26,11.4,3.9
988,2023,2,7,15,20.0,4.2
989,2023,2,7,13,54.1,4.0
990,2023,2,7,55,30.1,3.9
991,2023,2,7,26,31.1,4.7
992,2023,2,7,20,35.8,3.8
993,2023,2,7,46,42.8,3.5
994,2023,2,7,42,1.8,4.4
995,2023,2,7,24,15.8,3.5
996,2023,2,7,16,39.8,4.2
997,2023,2,7,7,58.1,3.8
998,2023,2,7,2,15.2,3.8
999,2023,2,7,58,55.4,4.3
1000,2023,2,7,55,50.4,4.1
1001,2023,2,7,54,6.3,3.6
1002,2023,2,7,51,46.0,3.5
1003,2023,2,7,37,2.8,4.1
1004,2023,2,7,30,2.2,4.1
1005,2023,2,7,29,2.9,3.7
1006,2023,2,7,16,16.5,4.2
1007,2023,2,7,13,13.3,5.6
1008,2023,2,7,8,57.4,5.1
1009,2023,2,7,2,53.9,3.9
1010,2023,2,7,55,55.4,3.6
1011,2023,2,7,53,28.7,4.8
1012,2023,2,7,47,35.0,4.7
1013,2023,2,7,43,27.7,4.2
1014,2023,2,7,39,2.1,4.3
1015,2023,2,7,34,38.0,3.8
1016,2023,2,7,28,21.4,3.8
1017,2023,2,7,28,3.7,3.5
1018,2023,2,7,17,12.9,3.6
1019,2023,2,7,8,3.0,3.7
1020,2023,2,7,6,54.8,3.6
1021,2023,2,7,58,4.3,3.7
1022,2023,2,7,34,27.9,4.1
1023,2023,2,7,33,58.8,4.1
1024,2023,2,7,32,0.5,3.8
1025,2023,2,7,29,17.8,4.2
1026,2023,2,7,27,22.1,3.5
1027,2023,2,7,55,34.7,3.5
1028,2023,2,7,50,25.3,3.8
1029,2023,2,7,41,59.6,3.5
1030,2023,2,7,40,8.4,3.8
1031,2023,2,7,38,16.6,3.6
1032,2023,2,7,36,28.4,3.8
1033,2023,2,7,29,15.5,3.8
1034,2023,2,7,26,20.7,3.7
1035,2023,2,7,23,43.0,4.0
1036,2023,2,7,20,14.9,3.9
1037,2023,2,7,15,19.4,3.6
1038,2023,2,7,5,40.3,3.5
1039,2023,2,7,3,45.8,3.5
1040,2023,2,6,56,3.9,3.9
1041,2023,2,6,54,15.5,3.8
1042,2023,2,6,49,54.6,3.5
1043,2023,2,6,36,23.3,3.5
1044,2023,2,6,30,2.0,3.7
1045,2023,2,6,29,20.1,3.8
1046,2023,2,6,14,42.9,3.6
1047,2023,2,6,13,28.4,4.2
1048,2023,2,6,12,46.6,4.4
1049,2023,2,6,5,54.6,3.5
1050,2023,2,6,55,26.5,3.9
1051,2023,2,6,44,53.7,3.7
1052,2023,2,6,41,49.4,4.0
1053,2023,2,6,34,21.3,3.8
1054,2023,2,6,29,39.4,4.4
1055,2023,2,6,28,6.2,4.2
1056,2023,2,6,26,18.4,4.4
1057,2023,2,6,23,35.2,3.6
1058,2023,2,6,14,1.5,3.6
1059,2023,2,6,11,35.3,4.4
1060,2023,2,6,9,51.1,3.9
1061,2023,2,6,4,42.6,4.0
1062,2023,2,6,1,11.5,3.5
1063,2023,2,6,57,43.6,5.1
1064,2023,2,6,41,25.0,4.0
1065,2023,2,6,40,4.7,3.7
1066,2023,2,6,38,46.0,3.8
1067,2023,2,6,34,37.7,4.0
1068,2023,2,6,28,10.3,3.5
1069,2023,2,6,19,46.7,3.6
1070,2023,2,6,15,16.6,5.1
1071,2023,2,6,13,46.7,3.5
1072,2023,2,6,5,10.1,3.6
1073,2023,2,6,2,4.9,4.4
1074,2023,2,6,58,12.9,4.2
1075,2023,2,6,53,23.5,5.1
1076,2023,2,6,44,14.7,4.4
1077,2023,2,6,44,0.2,4.9
1078,2023,2,6,40,6.4,4.5
1079,2023,2,6,37,51.0,5.4
1080,2023,2,6,35,57.5,3.5
1081,2023,2,6,26,12.7,4.1
1082,2023,2,6,23,12.2,4.4
1083,2023,2,6,21,53.7,3.8
1084,2023,2,6,14,10.5,4.4
1085,2023,2,6,11,49.0,4.3
1086,2023,2,6,8,31.4,3.8
1087,2023,2,6,5,35.3,3.6
1088,2023,2,6,5,23.3,4.8
1089,2023,2,6,2,26.3,3.6
1090,2023,2,6,58,0.3,3.6
1091,2023,2,6,51,18.0,4.2
1092,2023,2,6,49,39.2,4.4
1093,2023,2,6,47,57.2,3.7
1094,2023,2,6,46,33.6,4.2
1095,2023,2,6,43,41.9,3.8
1096,2023,2,6,40,16.5,4.7
1097,2023,2,6,37,36.3,3.6
1098,2023,2,6,35,50.8,4.4
1099,2023,2,6,30,59.2,4.3
1100,2023,2,6,25,0.9,3.6
1101,2023,2,6,15,10.9,3.6
1102,2023,2,6,12,30.7,4.1
1103,2023,2,6,53,37.9,3.5
1104,2023,2,6,51,16.6,3.6
1105,2023,2,6,48,48.1,4.3
1106,2023,2,6,45,30.3,3.5
1107,2023,2,6,41,39.4,3.5
1108,2023,2,6,32,40.1,4.1
1109,2023,2,6,31,24.9,4.0
1110,2023,2,6,29,47.0,3.6
1111,2023,2,6,26,45.3,3.5
1112,2023,2,6,22,42.4,3.5
1113,2023,2,6,19,57.5,3.5
1114,2023,2,6,17,49.5,4.3
1115,2023,2,6,15,28.7,3.8
1116,2023,2,6,7,10.9,3.7
1117,2023,2,6,5,1.5,3.6
1118,2023,2,6,3,54.7,5.2
1119,2023,2,6,2,45.0,4.5
1120,2023,2,6,54,33.3,3.9
1121,2023,2,6,51,31.1,3.6
1122,2023,2,6,48,59.2,3.5
1123,2023,2,6,46,49.8,4.6
1124,2023,2,6,44,29.0,3.9
1125,2023,2,6,40,34.0,3.7
1126,2023,2,6,37,24.2,4.0
1127,2023,2,6,33,3.1,3.5
1128,2023,2,6,31,33.3,4.7
1129,2023,2,6,29,39.6,3.5
1130,2023,2,6,26,24.4,4.6
1131,2023,2,6,22,2.8,4.1
1132,2023,2,6,19,7.9,3.7
1133,2023,2,6,17,42.6,3.9
1134,2023,2,6,16,16.7,3.6
1135,2023,2,6,15,41.6,3.8
1136,2023,2,6,11,47.7,4.2
1137,2023,2,6,1,17.4,3.5
1138,2023,2,6,59,26.6,3.6
1139,2023,2,6,55,34.9,4.4
1140,2023,2,6,53,43.2,4.1
1141,2023,2,6,49,20.6,3.6
1142,2023,2,6,46,37.3,3.8
1143,2023,2,6,43,27.8,5.3
1144,2023,2,6,35,16.5,4.4
1145,2023,2,6,28,9.0,4.8
1146,2023,2,6,26,40.4,4.7
1147,2023,2,6,24,59.1,4.1
1148,2023,2,6,22,44.4,3.9
1149,2023,2,6,21,46.6,3.9
1150,2023,2,6,12,57.2,3.8
1151,2023,2,6,10,40.5,3.7
1152,2023,2,6,7,48.3,3.6
1153,2023,2,6,6,42.2,3.9
1154,2023,2,6,2,12.8,4.0
1155,2023,2,6,59,26.0,4.2
1156,2023,2,6,56,22.7,3.7
1157,2023,2,6,54,4.4,3.5
1158,2023,2,6,52,43.0,3.8
1159,2023,2,6,51,21.1,4.1
1160,2023,2,6,48,1.4,3.8
1161,2023,2,6,41,31.8,3.6
1162,2023,2,6,33,31.9,5.5
1163,2023,2,6,14,28.2,5.2
1164,2023,2,6,10,41.5,3.8
1165,2023,2,6,8,7.7,4.1
1166,2023,2,6,6,23.3,3.6
1167,2023,2,6,1,24.1,3.6
1168,2023,2,6,59,17.3,3.6
1169,2023,2,6,57,46.0,4.5
1170,2023,2,6,55,34.8,4.1
1171,2023,2,6,51,14.9,4.4
1172,2023,2,6,41,56.3,4.2
1173,2023,2,6,38,30.2,3.5
1174,2023,2,6,33,6.7,3.7
1175,2023,2,6,29,57.2,4.7
1176,2023,2,6,27,44.2,4.8
1177,2023,2,6,27,3.0,3.6
1178,2023,2,6,24,49.3,4.2
1179,2023,2,6,22,42.6,3.7
1180,2023,2,6,20,51.0,4.1
1181,2023,2,6,14,51.7,4.1
1182,2023,2,6,11,6.0,4.1
1183,2023,2,6,10,10.4,4.6
1184,2023,2,6,4,48.5,4.3
1185,2023,2,6,3,8.2,3.8
1186,2023,2,6,59,53.6,3.5
1187,2023,2,6,58,49.9,4.1
1188,2023,2,6,52,5.1,4.2
1189,2023,2,6,44,48.4,5.1
1190,2023,2,6,39,24.0,5.3
1191,2023,2,6,36,6.5,4.1
1192,2023,2,6,33,15.0,4.2
1193,2023,2,6,17,43.3,4.9
1194,2023,2,6,16,28.9,3.8
1195,2023,2,6,13,45.1,4.2
1196,2023,2,6,11,57.3,4.5
1197,2023,2,6,9,14.1,4.0
1198,2023,2,6,6,37.4,4.3
1199,2023,2,6,3,17.6,4.2
1200,2023,2,6,2,25.4,3.6
1201,2023,2,6,0,7.5,4.4
1202,2023,2,6,55,46.6,3.8
1203,2023,2,6,54,38.6,4.6
1204,2023,2,6,52,48.2,3.8
1205,2023,2,6,47,59.2,4.4
1206,2023,2,6,45,20.3,4.3
1207,2023,2,6,39,16.4,3.9
1208,2023,2,6,36,44.5,4.6
1209,2023,2,6,36,34.0,4.8
1210,2023,2,6,34,42.5,4.8
1211,2023,2,6,31,39.8,3.8
1212,2023,2,6,30,31.5,3.9
1213,2023,2,6,28,39.8,3.9
1214,2023,2,6,27,46.8,3.9
1215,2023,2,6,21,18.2,4.3
1216,2023,2,6,19,12.0,3.9
1217,2023,2,6,13,46.9,4.9
1218,2023,2,6,7,33.7,4.2
1219,2023,2,6,2,14.0,6.0
1220,2023,2,6,58,37.0,4.9
1221,2023,2,6,55,57.4,4.3
1222,2023,2,6,51,19.1,4.1
1223,2023,2,6,50,4.8,4.5
1224,2023,2,6,44,7.7,4.5
1225,2023,2,6,43,22.6,3.8
1226,2023,2,6,39,41.8,4.4
1227,2023,2,6,35,27.5,4.5
1228,2023,2,6,34,18.4,4.1
1229,2023,2,6,30,43.8,4.3
1230,2023,2,6,28,0.3,4.6
1231,2023,2,6,23,40.7,3.9
1232,2023,2,6,20,23.2,3.8
1233,2023,2,6,18,23.4,3.6
1234,2023,2,6,16,39.9,4.3
1235,2023,2,6,16,26.1,4.1
1236,2023,2,6,11,40.5,4.8
1237,2023,2,6,5,37.7,4.8
1238,2023,2,6,4,35.7,4.2
1239,2023,2,6,1,38.4,4.2
1240,2023,2,6,0,51.4,4.2
1241,2023,2,6,0,7.6,3.9
1242,2023,2,6,59,10.7,3.6
1243,2023,2,6,56,26.2,4.3
1244,2023,2,6,55,4.8,3.9
1245,2023,2,6,51,31.6,5.8
1246,2023,2,6,38,58.8,4.6
1247,2023,2,6,35,58.6,5.8
1248,2023,2,6,32,8.9,5.4
1249,2023,2,6,30,28.1,5.2
1250,2023,2,6,26,48.6,5.7
1251,2023,2,6,24,47.9,7.6
1252,2023,2,6,12,15.9,4.2
1253,2023,2,6,9,15.8,3.7
1254,2023,2,6,7,34.5,3.8
1255,2023,2,6,57,19.0,3.6
1256,2023,2,6,54,20.7,3.8
1257,2023,2,6,48,41.9,4.2
1258,2023,2,6,43,51.6,4.0
1259,2023,2,6,36,16.0,4.7
1260,2023,2,6,23,45.0,4.9
1261,2023,2,6,21,1.5,4.4
1262,2023,2,6,11,43.1,3.7
1263,2023,2,6,10,17.9,3.5
1264,2023,2,6,5,50.8,3.5
1265,2023,2,6,5,17.8,3.5
1266,2023,2,6,1,38.9,4.0
1267,2023,2,6,58,33.8,4.5
1268,2023,2,6,52,36.7,4.6
1269,2023,2,6,45,33.6,3.5
1270,2023,2,6,44,41.8,4.2
1271,2023,2,6,41,58.8,3.5
1272,2023,2,6,40,20.1,3.7
1273,2023,2,6,38,24.5,3.8
1274,2023,2,6,25,49.1,3.8
1275,2023,2,6,21,34.5,3.6
1276,2023,2,6,8,39.2,3.5
1277,2023,2,6,2,15.1,4.2
1278,2023,2,6,1,48.1,4.2
1279,2023,2,6,50,51.9,3.5
1280,2023,2,6,47,37.4,3.5
1281,2023,2,6,43,6.4,3.5
1282,2023,2,6,41,14.4,4.1
1283,2023,2,6,35,37.2,3.6
1284,2023,2,6,31,0.0,3.7
1285,2023,2,6,26,45.1,3.5
1286,2023,2,6,25,53.6,3.9
1287,2023,2,6,23,21.1,3.6
1288,2023,2,6,21,6.3,4.0
1289,2023,2,6,19,29.8,3.8
1290,2023,2,6,10,10.4,3.8
1291,2023,2,6,8,42.7,4.2
1292,2023,2,6,8,31.0,4.6
1293,2023,2,6,6,34.0,3.6
1294,2023,2,6,4,6.0,3.6
1295,2023,2,6,2,57.6,3.6
1296,2023,2,6,0,10.2,3.6
1297,2023,2,6,59,6.0,4.0
1298,2023,2,6,54,57.7,4.9
1299,2023,2,6,49,50.5,3.6
1300,2023,2,6,49,14.2,3.5
1301,2023,2,6,43,30.0,4.1
1302,2023,2,6,43,13.9,4.1
1303,2023,2,6,38,10.0,3.7
1304,2023,2,6,34,9.4,3.5
1305,2023,2,6,27,51.0,3.7
1306,2023,2,6,26,27.5,4.7
1307,2023,2,6,26,11.6,4.4
1308,2023,2,6,18,0.7,4.1
1309,2023,2,6,14,38.2,3.8
1310,2023,2,6,0,5.7,3.6
1311,2023,2,6,56,30.1,4.1
1312,2023,2,6,55,48.7,4.5
1313,2023,2,6,50,22.0,3.6
1314,2023,2,6,47,59.7,3.5
1315,2023,2,6,44,55.5,4.2
1316,2023,2,6,43,1.7,3.8
1317,2023,2,6,40,36.2,3.8
1318,2023,2,6,39,22.9,3.5
1319,2023,2,6,36,33.1,4.7
1320,2023,2,6,33,9.6,4.2
1321,2023,2,6,32,20.6,3.6
1322,2023,2,6,31,22.2,4.3
1323,2023,2,6,26,36.9,3.5
1324,2023,2,6,22,51.4,4.2
1325,2023,2,6,19,48.1,4.0
1326,2023,2,6,16,55.3,4.3
1327,2023,2,6,12,51.5,3.6
1328,2023,2,6,8,36.2,4.1
1329,2023,2,6,3,38.5,3.9
1330,2023,2,6,1,49.4,4.5
1331,2023,2,6,58,9.9,3.8
1332,2023,2,6,56,6.9,4.4
1333,2023,2,6,50,17.6,3.6
1334,2023,2,6,47,57.2,4.6
1335,2023,2,6,44,54.5,3.8
1336,2023,2,6,42,58.1,3.6
1337,2023,2,6,39,45.5,4.5
1338,2023,2,6,31,24.1,4.3
1339,2023,2,6,31,2.7,4.5
1340,2023,2,6,28,0.9,3.7
1341,2023,2,6,24,45.2,4.2
1342,2023,2,6,24,32.3,4.0
1343,2023,2,6,24,15.6,3.5
1344,2023,2,6,18,44.8,5.0
1345,2023,2,6,16,49.5,4.7
1346,2023,2,6,14,17.0,4.0
1347,2023,2,6,13,39.8,3.7
1348,2023,2,6,13,8.0,3.5
1349,2023,2,6,10,42.3,3.9
1350,2023,2,6,5,17.5,4.2
1351,2023,2,6,4,24.0,4.4
1352,2023,2,6,3,21.6,3.7
1353,2023,2,6,1,15.4,4.0
1354,2023,2,6,58,18.6,4.2
1355,2023,2,6,56,52.0,3.7
1356,2023,2,6,55,38.6,3.9
1357,2023,2,6,52,44.2,3.6
1358,2023,2,6,49,27.9,3.6
1359,2023,2,6,48,43.5,3.6
1360,2023,2,6,45,47.5,4.9
1361,2023,2,6,43,11.5,3.8
1362,2023,2,6,41,27.7,4.1
1363,2023,2,6,38,17.0,3.7
1364,2023,2,6,35,40.6,3.9
1365,2023,2,6,32,50.2,3.6
1366,2023,2,6,30,5.8,3.9
1367,2023,2,6,28,45.6,4.6
1368,2023,2,6,25,10.4,4.1
1369,2023,2,6,22,40.4,4.6
1370,2023,2,6,22,1.3,3.6
1371,2023,2,6,18,29.1,3.5
1372,2023,2,6,16,15.1,4.5
1373,2023,2,6,12,14.7,3.9
1374,2023,2,6,11,38.7,3.8
1375,2023,2,6,10,20.7,4.3
1376,2023,2,6,7,44.2,3.8
1377,2023,2,6,6,17.2,3.7
1378,2023,2,6,4,44.8,4.9
1379,2023,2,6,2,19.1,3.6
1380,2023,2,6,1,13.5,4.2
1381,2023,2,6,56,55.2,4.4
1382,2023,2,6,56,28.5,3.5
1383,2023,2,6,55,8.2,4.8
1384,2023,2,6,53,59.3,4.6
1385,2023,2,6,53,45.4,3.8
1386,2023,2,6,52,13.1,4.0
1387,2023,2,6,50,41.4,3.6
1388,2023,2,6,48,22.9,4.1
1389,2023,2,6,43,46.9,4.1
1390,2023,2,6,40,49.9,3.7
1391,2023,2,6,38,43.9,4.7
1392,2023,2,6,38,2.5,3.7
1393,2023,2,6,34,19.1,4.3
1394,2023,2,6,33,26.1,3.6
1395,2023,2,6,31,25.0,4.0
1396,2023,2,6,31,17.3,4.7
1397,2023,2,6,28,46.6,3.6
1398,2023,2,6,26,32.9,4.3
1399,2023,2,6,23,14.2,5.4
1400,2023,2,6,21,18.8,4.6
1401,2023,2,6,18,37.2,4.0
1402,2023,2,6,17,40.5,4.9
1403,2023,2,6,11,47.5,4.4
1404,2023,2,6,10,15.9,4.5
1405,2023,2,6,6,23.6,4.9
1406,2023,2,6,3,37.0,5.5
1407,2023,2,6,1,44.6,4.8
1408,2023,2,6,59,56.9,4.0
1409,2023,2,6,58,23.1,5.2
1410,2023,2,6,51,45.1,5.1
1411,2023,2,6,51,18.2,4.6
1412,2023,2,6,50,9.2,4.7
1413,2023,2,6,47,42.3,4.4
1414,2023,2,6,46,23.4,3.9
1415,2023,2,6,40,59.3,4.1
1416,2023,2,6,40,20.9,4.1
1417,2023,2,6,39,43.5,4.0
1418,2023,2,6,36,31.3,5.6
1419,2023,2,6,35,9.0,3.5
1420,2023,2,6,34,13.4,4.3
1421,2023,2,6,33,24.3,3.6
1422,2023,2,6,28,16.9,6.6
1423,2023,2,6,26,51.2,5.6
1424,2023,2,6,23,15.9,4.7
1425,2023,2,6,17,32.7,7.7
1426,2023,2,5,49,57.1,3.6
1427,2023,2,5,6,53.6,3.6
1428,2023,2,4,3,39.6,4.0
1429,2023,2,3,5,8.1,4.2
1430,2023,2,3,59,48.3,3.7
1431,2023,2,1,28,56.8,3.6
1432,2023,2,1,56,20.7,3.5
1433,2023,1,31,13,2.9,4.0
1434,2023,1,30,11,35.7,3.6
1435,2023,1,29,46,20.6,3.5
1436,2023,1,29,38,45.1,4.1
1437,2023,1,29,12,36.1,4.4
1438,2023,1,29,41,13.5,4.6
1439,2023,1,28,28,13.7,3.6
